id,model_id,part_name,part_type,render_order,position_x,position_y,position_z,dimension_width,dimension_height,dimension_depth,material_name,color_override,metalness,roughness,opacity,render_condition,created_at
c0bbe5c1-38ae-4fdc-813f-c5635a6fec32,011f5272-69b3-4e8a-8990-aea9ddc922c7,Cabinet Body,box,2,0,0.075,0,width,height - 0.15,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:21:41.621901+00
c0ea111c-59e1-408e-acbc-c1a8805b415b,8f84abca-d2c2-40ab-9cea-6452094a5fb5,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:21:41.621901+00
c1b8db8e-54e5-497f-8a81-a504b27ee116,4ae82ee6-9f21-4b0d-a266-ffbf712213a7,Upper Cabinet Door,box,7,0,height * 0.3,depth/2 + 0.01,width - 0.02,height * 0.35,0.02,door,doorColor,,,1.00,,2025-10-08 17:10:22.990597+00
c2a11ca8-4884-49ac-90a9-9f43ee1736dd,8e855643-889f-4175-bd24-49bc687c9b68,Cabinet Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:07:57.673274+00
c3ab3f39-907f-445e-a4a8-8af09e47e650,e6f8ec86-e4f5-46e5-b17f-52f925d5430b,Drawer 1,box,2,0,height * 0.2,depth/2 + 0.01,width - 0.02,height * 0.4,0.02,door,#A9A9A9,,,1.00,,2025-10-08 16:52:06.676597+00
c3c618ea-9b3c-44b9-9253-3d427d8d5745,6942fc4e-5bf6-480e-81ea-16c79a782954,Tank,box,3,0,height * 0.1,-depth / 2 + 0.15,width - 0.05,height * 0.6,0.25,ceramic,#FFFFFF,,,1.00,,2025-10-08 20:21:21.129584+00
c3e42942-5ed9-46e1-b290-552794ae7ba2,4d6a40bc-b781-414b-9aad-ac5cc3077cbb,Cabinet Body,box,2,0,0.075,0,width,height - 0.15,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:21:41.621901+00
c3e5dae0-9d73-4f55-8081-93d75f9df0d3,d91a5c3a-2af9-4c8f-8cb3-a62f84cef732,Right Wall,box,3,width / 2 - 0.02,0,0,0.01,height - 0.2,depth - 0.1,shower_glass,#E6F7FF,,,0.30,,2025-10-08 20:21:21.129584+00
c42f46df-7fd4-49b0-a2c7-29d44e62138a,6eb7a60e-26bc-404a-be49-dd71d9aadfdb,Oven Housing,box,3,0,-height * 0.15,0,width,height * 0.35,depth,cabinet_body,#2c2c2c,,,1.00,,2025-10-08 17:10:22.990597+00
c49e3984-6218-4e43-825e-f7a36aeabe7f,900687f1-600b-4b6a-a5ec-38d994a4e30c,Cabinet Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:50:15.91125+00
c553efbc-d988-4552-b164-609473f65cb8,011f5272-69b3-4e8a-8990-aea9ddc922c7,Drawer 3,box,5,0,0.35,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
c602d71a-d8f7-41f3-a1f2-adc7c7126d9c,0733d7f4-78d1-46a2-a638-92ed940bd0f7,Handle,box,3,width / 2 - 0.08,height / 2 - 0.10,depth / 2 + 0.03,0.12,0.03,0.04,handle,handleColor,,,1.00,,2025-10-08 16:07:57.673274+00
c6422fa0-ee58-4954-aa39-181dbfcc3f9f,932bc10c-f028-4375-8593-8d2f9bb30fbb,Leg Back Left,box,4,-width / 2 + 0.05,-height / 2 + 0.35,depth * 1.5 / 2 - 0.05,0.08,0.7,0.08,wood,cabinetMaterial,,,1.00,,2025-10-08 20:13:16.422946+00
c657b985-465e-49cd-ab4c-fef2f037fd5f,03846780-e5ea-4d9e-8b30-c9400090f7d0,Right Door,box,3,width / 4,0,depth / 2 + 0.02,width / 2 + 0.05,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
c6e21e46-9c8c-4595-b139-caed1ec2f86f,cef957ae-dd2c-4af6-b5bf-1b912b9d168a,Plinth,box,1,0,-height / 2 + plinthHeight / 2,0,width,plinthHeight,depth - 0.05,plinth,plinthColor,,,1.00,!isWallCabinet,2025-10-08 15:51:04.652333+00
c7193689-d69d-4fe3-997b-c25abe98eb22,68fcf22e-52dc-4cd2-9bc4-47d888fb8752,Pillow Right,box,5,width / 4,-height / 2 + 0.2 + 0.3 + 0.05,-depth * 2 / 3,width / 3,0.1,depth / 2,mattress,#F5F5F5,,,1.00,,2025-10-08 20:13:16.422946+00
c77b22e8-af5c-48b9-81a2-fd428b632c97,cd750faf-3986-4305-87fb-26d30dbb0b35,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:51:41.19204+00
c7895b1c-1203-4399-bb9c-0dd6392f85a7,9aa02400-fcea-4e33-ab7f-c89892bbdad6,Glass Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.01,handle,#E6E6FA,,,1.00,,2025-10-08 16:51:41.19204+00
c7b52eb0-4e73-4e39-bc70-0dca8341d742,c2bd963a-3b33-496c-9c13-d427aebebab0,Door Leg 1,box,5,legLength/2,plinthHeight / 2,depth/2 + 0.01,legLength - 0.02,height - plinthHeight - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 17:08:02.404343+00
c82d0006-d6ba-455e-b4bb-2e626cdc1832,520dc8d6-d9a7-4009-b755-761634410954,Cabinet Body,box,2,0,plinthHeight / 2,0,width,cabinetHeight,depth,cabinet_body,cabinetMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
c85cefe8-76e7-49da-900f-a51cceebb5fd,8fef412a-8649-4895-8cd5-fd53d0677ac1,Cabinet Body,box,2,0,plinthHeight / 2,0,width,cabinetHeight,depth,cabinet_body,cabinetMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
c87c2264-bcd1-46a7-bf33-63b89c749934,b03dbad7-52a0-4edf-ac46-31c7c353818e,Tap,box,2,0,height + 0.10,-depth/4,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
c87d54bf-d3e8-4952-a8b4-35e2b215ae0a,bc8eb1f9-e05b-4098-aa78-78f4a23253ac,Basin Leg 2,box,2,0,0,legLength/2,depth - 0.10,height,legLength - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
c972073c-3729-4191-b8f1-072db8881a17,6633542b-1c9b-4ce6-8d44-e9923ca32628,Door,box,3,0,height * 0.08,depth/2 + 0.01,width - 0.02,height * 0.75,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:53.546878+00
c98adcda-07ea-41f1-996f-1814ce0d90cd,00532189-1f15-4a64-a709-6e4c8a1f5a94,Right Bowl,box,2,width / 4,-0.05,0,width / 2 - 0.10,height,depth - 0.10,handle,#c0c0c0,,,1.00,,2025-10-08 16:17:02.441798+00
ca1a0985-7794-46b1-94c4-4ddcb8253ebc,bcc9bbc8-72b4-4c2a-bb58-5fd2516e1aa2,Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.02,door,#F5DEB3,,,1.00,,2025-10-08 16:52:17.357255+00
cbc0de8c-6d21-4d34-a684-0aeb500004b0,0e669224-8fff-44ce-a4b7-b7d65dc371b8,Worktop,box,1,0,0,0,width,height,depth,cabinet_body,worktopColor,,,1.00,,2025-10-08 16:17:02.441798+00
cbe3cee2-e6d5-433a-b265-7fcd66e21d08,6942fc4e-5bf6-480e-81ea-16c79a782954,Base,box,1,0,-height / 2 + 0.15,0,width,0.3,depth,ceramic,#FFFFFF,,,1.00,,2025-10-08 20:21:21.129584+00
cbe4b422-1fc3-46e2-b0cd-4f19b07651d2,60f2345b-4c36-4f2f-95d0-493b16b7374a,Screen,box,1,0,0,0,width,height,0.05,screen,#000000,,,1.00,,2025-10-08 20:13:16.422946+00
cc444cd5-2632-4af5-92c9-9a9565a4768c,74a5dc8b-f168-4f9b-9af6-8a94af323573,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:16:19.97502+00
cc6d65cf-4a8d-455c-bcae-6863fb92708a,701c19a3-0083-41d2-aec8-96c540a1833d,handle_front,box,7,legLength/2 - 0.05,plinthHeight/2,cornerDepth - legLength/2 + 0.03,0.02,0.15,0.02,handle,,,,1.00,,2025-10-08 10:51:01.108456+00
ccbad7c6-91a3-487c-9f58-dd01a625fef7,330bdaf0-cd6c-406f-bf64-365483ac96f1,Tap,box,3,-width/4,height + 0.10,-depth/4,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
cd00af29-ce4f-49c8-8b80-cd71e24ba0e1,18278cf6-34b4-4a8a-aced-b5d959fcdc71,Body,box,2,0,height * 0.08,0,width,height * 0.75,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:53.546878+00
cd17714f-7089-4676-a46c-8e99c5ec90e2,aa8326b8-28dd-41aa-9882-dcc39abc4ea1,Pelmet,box,1,0,0,0,width,height,depth,door,#ffffff,,,1.00,,2025-10-08 16:21:59.376939+00
cd40e5e6-c3be-4298-9fc6-438a5428bb09,275d47ea-6d8f-42d0-9270-c895bac3edc7,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:51:11.543287+00
cd9c7a68-7a65-48df-a652-cf46047e6f2a,b3ad958f-cfc8-4067-a25a-aa78e43c7088,Right Panel,box,2,width/4,0,0,width/2 - 0.01,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
cdb4bfd8-aa2b-4c78-b6e6-9968e9e632ed,138cf90c-ba72-450e-a50e-f39da21ca44d,Program Dial,cylinder,8,-width * 0.2,height * 0.3,depth / 2 + 0.02,0.05,0.03,0.05,handle,#dddddd,,,1.00,,2025-10-08 20:13:51.848363+00
ce024826-43f7-48df-b36d-f3ddcef69c61,856f9506-0b8d-4d1b-ad48-947f4b2cbbd6,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:17.357255+00
ce8a22d6-86c4-48b5-b3fe-396f8fb99c43,138cf90c-ba72-450e-a50e-f39da21ca44d,Round Door,cylinder,3,0,-height * 0.1,depth / 2 + 0.01,0.25,0.02,0.25,handle,#e0e0e0,0.60,0.40,1.00,,2025-10-08 20:13:51.848363+00
ce8c4e06-c13b-4bfc-9825-be97c7da2daa,a50a1e0c-5be6-4196-8a5e-86ba3c15a3fe,Bottom Drawer,box,3,0,0,depth/2 + 0.01,width - 0.02,height * 0.6,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:17.357255+00
ce938b1c-ce43-4694-b0e0-2485572310ab,203e2f91-047f-4c1d-8374-952625516f22,Tub,box,1,0,0,0,width,height,depth,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
cf8a4a79-3776-4396-b22f-80882ab4ad80,932bc10c-f028-4375-8593-8d2f9bb30fbb,Leg Front Right,box,3,width / 2 - 0.05,-height / 2 + 0.35,-depth * 1.5 / 2 + 0.05,0.08,0.7,0.08,wood,cabinetMaterial,,,1.00,,2025-10-08 20:13:16.422946+00
cf9e3882-4bf1-42cc-9555-7c8089d2c30e,c2bd963a-3b33-496c-9c13-d427aebebab0,Cabinet Body Leg 1,box,3,legLength/2,plinthHeight / 2,0,legLength,height - plinthHeight,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 17:08:02.404343+00
d02032fa-32db-4a48-a143-34c0a069d1cc,8f84abca-d2c2-40ab-9cea-6452094a5fb5,Drawer 1,box,3,0,-0.15,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
d0dc7ba5-565c-436d-bd12-00510f73c5a4,d0a1fdac-6331-4173-be46-bdbeb403f825,Tap,box,3,0,height + 0.10,-depth/4,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
d0f59ecd-1eb9-4253-8db4-9ccd1da3cec4,de555033-f7e3-4be5-a10b-0b9033098fca,Coffee Machine Housing,box,3,0,-height * 0.05,0,width,height * 0.25,depth,cabinet_body,#2c2c2c,,,1.00,,2025-10-08 17:10:22.990597+00
d1206390-a0db-4297-99b5-95ca7d3dab2d,6db647e9-ed2f-493d-9361-e101b30bb5f2,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#2F4F4F,,,1.00,,2025-10-08 16:51:41.19204+00
d15220ba-5fdf-4148-a2fc-750031061ff1,e32d074e-30b5-4e20-828a-022b6c85812b,Door Right,box,3,width/4,0,depth/2 + 0.01,width/2 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:06.676597+00
d182d691-e316-46c8-86ca-f05b70c44508,06749961-09a3-4e73-bee0-6e9adcc535d5,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
d1b07eb5-1f90-4799-8b49-70d02a5d7eb7,d7d0dc73-dc02-4e5a-aee3-eac7a9198680,Oven Door,box,2,0,0,depth / 2 + 0.01,width - 0.02,height - 0.02,0.02,door,#2c2c2c,,,1.00,,2025-10-08 16:16:19.97502+00
d215923d-bcc5-4988-a94c-5c78052973da,43b45e50-439e-4647-b320-7b0d2d51d311,Leg Back Right,box,6,width / 2 - 0.05,-height / 2 + 0.4,depth / 2 - 0.05,0.05,0.8,0.05,metal_leg,#2F4F4F,,,1.00,,2025-10-08 20:13:16.422946+00
d26095f8-0993-47dc-bfc3-1973d6d73fb3,f4672c92-cb10-46bd-aaa9-ad034a993177,Cabinet Body,box,2,0,0.075,0,width,height - 0.15,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:16:19.97502+00
d312d2ed-ca71-4146-9387-85f56e4356b8,f0527384-cf37-47dd-a56f-50274a47acf1,Frame,box,1,0,0,0,width,height,depth,door,#FFFFFF,,,1.00,,2025-10-08 16:53:07.709429+00
d340601e-11a5-49f3-bea1-1cd4199d85a8,67ffa17c-64bd-4d74-b065-4365078dbb47,Basin,box,2,0,height/2 + 0.05,0,width - 0.10,0.10,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
d435a0b5-482d-411f-a519-9d0e9307ac5f,229fe763-0333-4310-a832-134e72d17095,Left Leg,box,2,-width/2 + 0.05,-height * 0.25,-depth/2 + 0.05,0.10,height * 0.5,0.10,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
d4d2ae2d-1e2c-48c8-bcd6-7d05c123eb25,126b9469-5bf8-43fc-9974-cf49f27f3323,Frame,box,1,0,0,0,width,height,depth,door,#FFFFFF,,,1.00,,2025-10-08 16:53:07.709429+00
d558c8d8-7b87-4d24-8870-58cfed5645c8,cef957ae-dd2c-4af6-b5bf-1b912b9d168a,Cabinet Body,box,2,0,plinthHeight / 2,0,width,cabinetHeight,depth,cabinet_body,cabinetMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
d56eb927-f37a-4d69-a750-7cdb80035e24,a42ba33e-850e-4f3a-8919-b6a568953a14,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:21:41.621901+00
d5d81308-fff1-407b-9654-543cfee4c925,a50a1e0c-5be6-4196-8a5e-86ba3c15a3fe,Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:17.357255+00
d5ef0fda-0267-41a5-9d56-38cfae7b5729,6e29b7b4-f7e3-4616-a36d-1390cdd3ac60,Body,box,1,0,0,0,width,height,depth,cabinet_body,#FFFFFF,,,1.00,,2025-10-08 16:52:53.546878+00
d61c0326-c770-4c2f-9e88-6942c07e6fbe,8f84abca-d2c2-40ab-9cea-6452094a5fb5,Drawer 2,box,4,0,0.10,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
d6fa9574-93ef-4260-8666-3342bbe6dd22,dd4c0106-bff1-43d5-bda9-fbfe1ca54c18,Left Glass,box,3,-width/4,0,depth/2 + 0.01,width/2 - 0.10,height - 0.40,0.01,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
d700e793-9105-4611-a4a3-bc28164b40b9,f7ed74c1-79a7-45d4-acc5-d8560647b38f,Tap,box,3,0,height + 0.10,-depth/4,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
d74061c9-5d53-47df-8c14-0171243f305a,ae84c78f-02f7-4be9-8e48-66f3724e7a88,Left Panel,box,2,-width * 0.3,0,-0.02,width * 0.3,height,depth,handle,#E8E8E8,,,1.00,,2025-10-08 16:52:17.357255+00
d79941a1-ff94-4ad4-bbd3-6bd0abd715d6,701c19a3-0083-41d2-aec8-96c540a1833d,cabinet_x_leg,box,3,0,plinthHeight/2,cornerDepth/2 - legLength/2,legLength,cabinetHeight,cornerDepth,cabinet_body,,,,1.00,,2025-10-08 10:51:01.108456+00
d7c71113-d175-4448-a9f5-18e6657d435b,61b345fb-f418-469d-ad5b-96826f1b9609,Door Panel,box,1,0,0,0,width,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
daed43bc-ffd4-4f43-bf42-dc5a96d13b03,e7c2ceda-dd2b-44ee-b187-4e14baf4ff31,Cabinet Body Leg 1,box,3,legLength/2,plinthHeight / 2,0,legLength,height - plinthHeight,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 17:08:02.404343+00
dc168b8d-6fb9-4507-8974-b977d7bc67b0,cbcb38fc-44e4-48f0-ac36-eccc7c176b26,Lower Oven Housing,box,4,0,-height * 0.25,0,width,height * 0.28,depth,cabinet_body,#2c2c2c,,,1.00,,2025-10-08 17:10:22.990597+00
dc4adbc0-bbcc-487a-a515-a40ac8c2cdb7,de35a214-4c26-4600-8a08-5f783086c8f8,Seat,box,1,0,-height * 0.25,0,width,height * 0.1,depth * 0.8,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
dc9e4c62-6276-4732-9045-309ad7d705fd,92c43fb4-5598-4f65-a554-2cb54185360d,Left Leg,box,2,-width/2 + 0.05,-height * 0.25,-depth/2 + 0.05,0.10,height * 0.5,0.10,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
dcc799d7-51be-49b7-a848-008de4082e68,540faede-366d-4fa2-b169-97fec6766db4,Cabinet Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:07:57.673274+00
dce6933d-7a22-4081-9881-d05e128dbbba,a4c89af3-8611-4a31-b74b-d2860c50af47,Pelmet,box,1,0,0,0,width,height,depth,door,#ffffff,,,1.00,,2025-10-08 16:21:59.376939+00
dd84e53c-2a86-45e0-bedd-fee6b262818d,701c19a3-0083-41d2-aec8-96c540a1833d,door_front,box,5,0,plinthHeight/2,cornerDepth - legLength/2 + 0.01,legLength - 0.05,doorHeight,0.02,door,,,,1.00,,2025-10-08 10:51:01.108456+00
ddf4f221-c645-4959-b2fa-41da9c14cc4e,60f97677-778e-4301-9a3f-70f5189b28d4,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:51:11.543287+00
de0089d9-3aa7-4207-acd9-366989700010,b05e350b-5b39-4ff0-bdfa-a4f96cb836cf,Cornice,box,1,0,0,0,width,height,depth,door,#ffffff,,,1.00,,2025-10-08 16:21:59.376939+00
de56c954-fcbe-47c6-8591-676f159eeab9,8c7ef8e7-5915-4f01-ace3-55252d0dcd2c,Handle,box,2,width/2 - 0.05,0,depth/2 + 0.03,0.03,0.15,0.05,handle,#C0C0C0,,,1.00,,2025-10-08 16:53:07.709429+00
de933dbc-b78c-438c-9099-acbd34a14465,a6bf00b1-c863-45ed-8031-6674b836812a,Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:51:41.19204+00
df58acf2-69fa-41dc-9f23-abc492c5e03d,de35a214-4c26-4600-8a08-5f783086c8f8,Back,box,2,0,height * 0.15,-depth * 0.3,width,height * 0.5,depth * 0.1,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
df5b4e40-1fd2-4652-851e-777401255404,3fc2f0c1-75a5-4ea3-bb9f-e9f64b5ea443,Right Bowl,box,2,width / 4,-0.05,0,width / 2 - 0.10,height,depth - 0.10,handle,#c0c0c0,,,1.00,,2025-10-08 16:17:02.441798+00
dfe5056b-6853-4ba5-b0d3-af63d6226e11,f8181512-886d-4cfa-873c-8ac43eced305,Back,box,2,0,height * 0.15,-depth * 0.25,width,height * 0.6,depth * 0.2,cabinet_body,#3A6EA5,,,1.00,,2025-10-08 16:51:41.19204+00
e0d42101-d726-444d-af24-1cb95e79fb39,28b5b220-dc59-4aa6-83e6-736b14a39923,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
e14fd802-00e1-4498-a429-5e16620a0677,7d2173f0-346d-4a0d-a9c8-b3602fafe1d3,Mirror,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.01,handle,#C0C0C0,,,1.00,,2025-10-08 16:51:11.543287+00
e1746ec7-1093-4541-9db8-6bb3b14b3618,a7eaee97-ddd8-4bf6-92b2-a7444b87fb10,Left Door,box,2,-width / 3,0,depth / 2 + 0.01,width / 3 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
e1868ba8-8b81-44db-bac2-197e634cd988,f4672c92-cb10-46bd-aaa9-ad034a993177,Oven Door,box,3,0,-0.20,depth / 2 + 0.01,width - 0.02,0.60,0.02,door,applianceColor,,,1.00,,2025-10-08 16:16:19.97502+00
e19c3087-49b5-45ba-80ae-1319d449f5da,e6f8ec86-e4f5-46e5-b17f-52f925d5430b,Body,box,1,0,0,0,width,height,depth,cabinet_body,#808080,,,1.00,,2025-10-08 16:52:06.676597+00
e1c6aaa7-b565-4ece-abde-7661b19f11e4,cbcb38fc-44e4-48f0-ac36-eccc7c176b26,Plinth,box,1,0,-height / 2 + plinthHeight / 2,0,width,plinthHeight,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 17:10:22.990597+00
e1cdcb79-db11-463c-a077-c1844e53d97f,9aa02400-fcea-4e33-ab7f-c89892bbdad6,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:51:41.19204+00
e23475a1-76ff-4090-b4e7-bd50dd4c6f72,9b93fa5d-fde1-4330-8f1d-84ecb01e0607,Rim,box,2,0,0,0,width,0.05,depth,ceramic,#F8F8F8,,,1.00,,2025-10-08 20:21:21.129584+00
e26c1cb1-1855-4a64-bd87-09851b867793,43b45e50-439e-4647-b320-7b0d2d51d311,Leg Back Left,box,5,-width / 2 + 0.05,-height / 2 + 0.4,depth / 2 - 0.05,0.05,0.8,0.05,metal_leg,#2F4F4F,,,1.00,,2025-10-08 20:13:16.422946+00
e280f41f-3cf9-498b-b5fc-224f66eaf954,507c86e2-b641-420b-baf5-a11afd594b69,Headboard,box,3,0,height * 0.5,-depth/2 + 0.05,width,height,0.10,door,#8B4513,,,1.00,,2025-10-08 16:50:52.815401+00
e2db11cc-9b27-4553-b6d8-a2782307271d,bf9f977c-6f8e-4e79-bcbf-9160ce86e6da,Back,box,2,0,height * 0.15,-depth * 0.2,width,height * 0.5,depth * 0.15,cabinet_body,#4B4B4B,,,1.00,,2025-10-08 16:52:06.676597+00
e2db5a78-19de-4456-be69-8cbe297bf83a,a42ba33e-850e-4f3a-8919-b6a568953a14,Drawer 2,box,4,0,0.10,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
e32fa75c-f883-4993-bc79-dd7d154de0db,e5b52882-1822-40bc-a5ce-549a3c2e67a5,Tray,box,1,0,0,0,width,height,depth,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
e3903353-5e67-4f2f-ae35-0bbd162a696b,e7c2ceda-dd2b-44ee-b187-4e14baf4ff31,Plinth Leg 1,box,1,legLength/2,-height / 2 + plinthHeight / 2,0.05,legLength,plinthHeight,depth - 0.10,plinth,plinthColor,,,1.00,!isWallCabinet,2025-10-08 17:08:02.404343+00
e3d40fa7-fdef-458d-875c-8884579c6343,58008eb6-1f8e-4b96-a083-68a9221ed984,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:51:11.543287+00
e3ff8f55-a6bb-4ad6-a83d-7e257d72745c,ed0575ca-ce58-41d0-b512-a586e8058d20,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:51:11.543287+00
e4735c95-a31f-49a3-9085-e5d82e755199,03846780-e5ea-4d9e-8b30-c9400090f7d0,Cabinet Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:50:15.91125+00
e497be51-60d4-4375-904e-1effcf259b37,7e845283-165b-4a1e-95e6-565adc87fc60,Button 1,box,9,-width * 0.1,height * 0.22,depth / 2 + 0.015,0.06,0.02,0.005,handle,#444444,,,1.00,,2025-10-08 20:13:51.848363+00
e4dc6475-9521-484d-affd-fe705a12ad43,0f4e7a93-13e8-4c11-9c86-0cc9043649a6,Drawer 2,box,4,0,0.10,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
e52bd38b-6cd9-4c7d-960c-f34857d64864,0f4e7a93-13e8-4c11-9c86-0cc9043649a6,Drawer 3,box,5,0,0.35,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
e6808684-8e0b-48c9-9a33-139145f88c47,31aad16f-6742-437c-a580-3622b62b16fd,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
e6cd8c49-a13b-46a3-997e-69014fdc5a94,ed0575ca-ce58-41d0-b512-a586e8058d20,Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.02,door,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
e6e3fdd4-7ca4-4437-8c88-1b70af2cc35d,a41095d4-0993-4a8d-b720-f13c5d4a4b86,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
e71f7b30-4a7a-4dc8-9599-8c28a2fab2eb,5c56e7f0-6fdc-461b-bf2d-cb4df3c1cca4,Drawer 3,box,5,0,0.35,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
e865de68-08b2-42a8-9d01-89ffc203df1b,a8b66209-ccef-4e44-a761-df5f37ac640b,Side door,box,4,cornerDepth - legLength / 2 + 0.01,0,0,0.02,height - 0.05,legLength - 0.05,door,doorColor,,,1.00,,2025-10-08 11:23:36.663103+00
e8badb0a-1f09-4e5a-8e42-52a58e0db361,cbcb38fc-44e4-48f0-ac36-eccc7c176b26,Upper Oven Housing,box,3,0,height * 0.05,0,width,height * 0.28,depth,cabinet_body,#2c2c2c,,,1.00,,2025-10-08 17:10:22.990597+00
e91eb4db-0886-4505-8d0c-7f0e1518a825,4d6a40bc-b781-414b-9aad-ac5cc3077cbb,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:21:41.621901+00
