id,component_id,plan_view_type,plan_view_data,plan_view_svg,elevation_type,elevation_data,elevation_svg_front,elevation_svg_back,side_elevation_type,side_elevation_data,elevation_svg_left,elevation_svg_right,fill_color,stroke_color,stroke_width,created_at,updated_at,created_by
eed8915d-f1bd-4cf3-be47-b3cab4496cae,door-double-120,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
f1324283-46aa-469a-9eb8-ab0cfb1dab93,door-bifold-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
f19a0add-6bb9-4883-a68c-5f4b2f2d698e,dressing-table-120,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
f503f209-f1d5-48ca-8f9b-6d7dbfdf9c54,wardrobe-3door-150,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
f9a0cb5b-e023-47c6-abce-d388ad580a13,tall-unit-60,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
f9f90388-c7ea-4371-b4d9-e1cdaafc73ef,butler-sink-60,sink-single,"{""has_drain"": true, ""bowl_style"": ""ceramic"", ""has_faucet_hole"": true, ""bowl_depth_ratio"": 0.8, ""bowl_inset_ratio"": 0.15, ""has_draining_board"": false, ""faucet_hole_position"": 0.2}",,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,#FFFFFF,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
fa0ede67-3017-4959-90dd-c02999100c9f,utility-tall-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
fab4b6ea-6e8a-4fca-8b90-464445274c71,window-double-120,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
fdc60abc-ce19-4f7f-a54d-9c58c246359a,pelmet-100,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.334286+00,2025-10-09 20:58:26.334286+00,
ffdd4cfe-9556-46c8-87e7-175843fc31a4,sideboard-dining-140,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.334286+00,2025-10-09 20:58:26.334286+00,
